START STOP SIZE STRAND GENE
224601115 224603739 2624 - MRPL55
87309678 87312299 2621 + LOC339524
155136851 155139458 2607 + CD1E
224595163 224597757 2594 - C1orf35
20624237 20626806 2569 + FAM43B
110857818 110860387 2569 - KCNA2
151799996 151802525 2529 + ZBTB7B
26328626 26331152 2526 + CD52
153374642 153377162 2520 + APOA1BP
107311450 107313956 2506 + PRMT6
231049512 231052006 2494 - IRF2BP2
26922120 26924602 2482 - NR0B2
1878427 1880895 2468 + CALML6
16076036 16078486 2450 + C1orf64
18553171 18555605 2434 + KLHDC7A
42288184 42290588 2404 + GUCA2B
32468533 32470916 2383 - MARCKSL1
28739327 28741702 2375 + RAB42
148185113 148187485 2372 + PSMB4
166493330 166495689 2359 - C1orf156
20555242 20557578 2336 - CAMK2N1
177789294 177791629 2335 + IER5
209186210 209188512 2302 + FAM71A
156495152 156497452 2300 - CRP
243599502 243601760 2258 - FLJ45717
22731192 22733433 2241 + C1QB
206344056 206346285 2229 - C1orf74
146669082 146671305 2223 - HIST2H2BE
149825281 149827477 2196 - SPRR2D
150329170 150331355 2185 - S100A4
40034494 40036668 2174 - MYCL1
38179370 38181518 2148 - POU3F1
149571825 149573972 2147 + LCE1E
222718117 222720248 2131 + MIXL1
36456724 36458848 2124 - C1orf78
149787297 149789405 2108 + SPRR3
32496954 32499015 2061 + TSSK3
11840041 11842101 2060 - NPPA
150399806 150401863 2057 - S100A14
156812769 156814821 2052 - PIGM
219938546 219940591 2045 + C1orf65
42297454 42299488 2034 - GUCA2A
22709405 22711405 2000 + C1QA
28246752 28248751 1999 + ATPIF1
10444236 10446223 1987 + CORT
157881226 157883207 1981 + KARCA1
47593763 47595743 1980 + FOXE3
110771880 110773839 1959 - KCNA10
149756200 149758142 1942 + SPRR4
150332881 150334807 1926 - S100A3
150159256 150161148 1892 - S100A12
15731669 15733523 1854 + RSC1A1
23629761 23631591 1830 - ID3
39904289 39906113 1824 - OXCT2
45461637 45463440 1803 + GLOXD1
149590383 149592180 1797 - LCE1C
155987582 155989361 1779 + DARC
149769629 149771362 1733 + SPRR1A
52209797 52211493 1696 - KTI12
149816753 149818449 1696 + SPRR1B
1881191 1882873 1682 - TMEM52
149988991 149990667 1676 + LELP1
150320148 150321790 1642 - S100A6
32381926 32383549 1623 + C1orf90
156563831 156565406 1575 + DUSP23
26290585 26292154 1569 + SH3BGRL3
110367103 110368611 1508 + UBL4B
149300050 149301553 1503 + CRCT1
2492347 2493846 1499 - HES5
11851789 11853254 1465 - NPPB
63500750 63502187 1437 + FOXD3
2961222 2962622 1400 + ACTRT2
149841669 149843061 1392 - SPRR2A
150776310 150777696 1386 + RPS27
149897685 149899062 1377 - SPRR2F
44940682 44942050 1368 - LOC343521
149855792 149857157 1365 - SPRR2B
158005155 158006491 1336 - APOA2
149296392 149297725 1333 + LCE5A
201783914 201785245 1331 - TMEM81
26873774 26875089 1315 + SFN
40995821 40997111 1290 - CITED4
149460843 149462123 1280 + LCE2C
149471671 149472947 1276 + LCE2B
149448944 149450208 1264 + LCE2D
19885827 19887077 1250 - RNF186
150046475 150047671 1196 + LOR
37943061 37944219 1158 + C1orf122
34895870 34897020 1150 + GJB4
146684273 146685418 1145 + BOLA1
244246804 244247947 1143 - OR1C1
149597519 149598661 1142 + LCE1B
974411 975537 1126 - HES4
152724573 152725698 1125 + RXFP4
149364933 149366053 1120 - LCE3D
149351202 149352321 1119 - LCE3E
244895336 244896446 1110 + OR2T1
153025077 153026185 1108 + BGLAP
197573822 197574908 1086 + GPR25
171148906 171149992 1086 + GPR52
149483912 149484991 1079 + LCE2A
244850923 244851970 1047 + OR2T4
156370688 156371733 1045 + APCS
244669328 244670372 1044 + OR2M2
988945 989986 1041 + ISG15
150175581 150176622 1041 - S100A8
155537678 155538710 1032 + OR6K6
244454674 244455682 1008 + OR2AK2
155262740 155263748 1008 + OR10R2
155500030 155501026 996 - OR6K3
156096532 156097522 990 - OR10J3
155361781 155362762 981 - OR10X1
155329990 155330968 978 - OR6Y1
244942139 244943114 975 + OR2T2
155482540 155483515 975 - OR6K2
245127628 245128600 972 - OR2T35
244330270 244331239 969 - OR11L1
225747015 225747983 968 + SPHAR
206237159 206238127 968 + G0S2
244783958 244784921 963 - OR2T12
244762194 244763157 963 - OR2T33
156222621 156223584 963 + OR10J1
245063142 245064099 957 - OR2T34
244962692 244963649 957 + OR2T3
245139272 245140226 954 - OR2T27
244077702 244078656 954 + OR2G2
243940371 243941325 954 - OR2B11
155559544 155560498 954 - OR6N2
245115519 245116470 951 - OR2T11
245010988 245011939 951 + OR2G6
244977930 244978878 948 + OR2T5
155181384 155182329 945 - OR10T2
155389301 155390243 942 + OR10Z1
155248424 155249366 942 + OR10K1
245082171 245083110 939 - OR2T10
244838117 244839056 939 + OR5BF1
244812972 244813911 939 - OR2M7
244692410 244693349 939 + OR2M3
244550024 244550963 939 + OR2L3
244527610 244528549 939 + OR2L2
244438200 244439139 939 + OR2L8
155548606 155549545 939 - OR6N1
155202790 155203729 939 - OR10K2
244728271 244729207 936 + OR2M4
26180571 26181504 933 + ZNF593
245047885 245048815 930 - OR2T29
244304142 244305072 930 - OR5AT1
244094928 244095858 930 + OR2G3
156317940 156318870 930 - OR10J5
244201171 244202098 927 - OR6F1
244161460 244162384 924 - OR13G1
58953 59871 918 + OR4F5
183101360 183102244 884 + OCLM
151779134 151779863 729 + LENEP
153081487 153082163 676 - VHLL
146366075 146366735 660 + PPIAL4
151925441 151926069 628 - DPM3
149935131 149935681 550 - SPRR2G
146635700 146636234 534 + HIST2H2AA3
146637253 146637760 507 + HIST2H3C
224951799 224952295 496 - HIST3H2A
224919280 224919761 481 - HIST3H3
224952542 224952994 452 + HIST3H2BB
146672091 146672539 448 - HIST2H2AB
146671597 146672034 437 + HIST2H2AC
176565572 176565968 396 - IFRG15
146645402 146645798 396 - HIST2H4A
149561920 149562277 357 + LCE1F
149583343 149583688 345 + LCE1D
149613021 149613354 333 + LCE1A
149494624 149494924 300 + LCE4A
149399359 149399647 288 + LCE3B
149386280 149386565 285 + LCE3C
149408382 149408652 270 - LCE3A
